sku_id,store_id,route,arrival_w1,arrival_w2,arrival_w3,arrival_w4,arrival_w5,arrival_w6,arrival_w7,arrival_w8,arrival_w9,arrival_w10,arrival_w11,arrival_w12,arrival_w13,arrival_w14,arrival_w15,arrival_w16
DGT-008,S130,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000
DGT-008,S131,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
DGT-008,S132,flow,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000
DGT-008,S133,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000
DGT-008,S134,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
DGT-008,S135,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000,240.000000
DGT-008,S136,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
DGT-008,S137,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
DGT-008,S138,flow,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000
DGT-008,S139,flow,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,144.000000,144.000000,144.000000,144.000000
DGT-008,S140,flow,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000
DGT-009,S121,flow,120.000000,120.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,160.000000,160.000000
DGT-009,S122,flow,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,120.000000,100.000000,100.000000
DGT-009,S123,flow,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000
DGT-009,S124,flow,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
DGT-009,S125,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,140.000000,140.000000
DGT-009,S126,flow,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
DGT-009,S127,flow,120.000000,120.000000,120.000000,120.000000,120.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,160.000000,160.000000
DGT-009,S128,flow,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000
DGT-009,S129,flow,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
DGT-009,S130,flow,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000
DGT-009,S131,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,140.000000
DGT-009,S132,flow,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
DGT-009,S133,flow,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000,40.000000
DGT-009,S134,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
DGT-009,S135,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,140.000000,140.000000,140.000000,140.000000,140.000000
DGT-009,S136,flow,140.000000,140.000000,140.000000,120.000000,120.000000,120.000000,120.000000,120.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000,140.000000
DGT-009,S137,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
DGT-009,S138,flow,100.000000,100.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,80.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000
DGT-009,S139,flow,80.000000,80.000000,80.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000,60.000000
DGT-009,S140,flow,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,100.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000
DGT-010,S121,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S122,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S123,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,48.000000,48.000000
DGT-010,S124,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
DGT-010,S125,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S126,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S127,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S128,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
DGT-010,S129,flow,48.000000,48.000000,48.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
DGT-010,S130,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
DGT-010,S131,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S132,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S133,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
DGT-010,S134,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S135,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S136,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S137,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S138,flow,48.000000,48.000000,48.000000,48.000000,48.000000,24.000000,24.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000
DGT-010,S139,flow,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000,24.000000
DGT-010,S140,flow,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,48.000000,24.000000,24.000000,24.000000
DGT-011,S121,flow,300.000000,300.000000,300.000000,288.000000,288.000000,288.000000,288.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,300.000000,288.000000,288.000000
DGT-011,S122,flow,252.000000,252.000000,252.000000,240.000000,240.000000,240.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,240.000000,240.000000,240.000000,240.000000
DGT-011,S123,flow,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000
DGT-011,S124,flow,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,192.000000
DGT-011,S125,flow,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,276.000000,276.000000,276.000000,276.000000,276.000000
DGT-011,S126,flow,252.000000,252.000000,252.000000,252.000000,264.000000,252.000000,264.000000,264.000000,264.000000,264.000000,264.000000,276.000000,276.000000,288.000000,288.000000,288.000000
DGT-011,S127,flow,300.000000,288.000000,288.000000,288.000000,288.000000,276.000000,276.000000,276.000000,276.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000
DGT-011,S128,flow,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,120.000000,132.000000,132.000000,132.000000,132.000000
DGT-011,S129,flow,216.000000,216.000000,216.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,192.000000,192.000000
DGT-011,S130,flow,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000,168.000000
DGT-011,S131,flow,288.000000,288.000000,288.000000,288.000000,288.000000,288.000000,300.000000,300.000000,300.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000
DGT-011,S132,flow,204.000000,204.000000,204.000000,192.000000,192.000000,192.000000,192.000000,192.000000,204.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,180.000000
DGT-011,S133,flow,120.000000,120.000000,120.000000,120.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000,108.000000
DGT-011,S134,flow,276.000000,276.000000,264.000000,264.000000,264.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,264.000000,264.000000
DGT-011,S135,flow,300.000000,300.000000,300.000000,288.000000,288.000000,288.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000,276.000000
DGT-011,S136,flow,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,312.000000,324.000000,324.000000,336.000000,336.000000,336.000000,348.000000,348.000000,348.000000
DGT-011,S137,flow,288.000000,288.000000,276.000000,276.000000,276.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,264.000000,252.000000,252.000000,252.000000
DGT-011,S138,flow,216.000000,216.000000,216.000000,204.000000,204.000000,204.000000,204.000000,192.000000,192.000000,192.000000,204.000000,204.000000,204.000000,204.000000,204.000000,192.000000
DGT-011,S139,flow,168.000000,168.000000,168.000000,168.000000,156.000000,156.000000,156.000000,156.000000,156.000000,168.000000,168.000000,168.000000,156.000000,156.000000,156.000000,156.000000
DGT-011,S140,flow,240.000000,240.000000,240.000000,240.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000,228.000000
DGT-012,S121,flow,228.000000,228.000000,222.000000,222.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,222.000000,222.000000,222.000000,222.000000,222.000000
DGT-012,S122,flow,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,186.000000,180.000000
DGT-012,S123,flow,144.000000,144.000000,144.000000,144.000000,144.000000,138.000000,138.000000,138.000000,138.000000,138.000000,144.000000,144.000000,144.000000,144.000000,144.000000,144.000000
DGT-012,S124,flow,156.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,150.000000,144.000000,144.000000
DGT-012,S125,flow,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,198.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000
DGT-012,S126,flow,186.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,192.000000,198.000000,198.000000,204.000000,204.000000,210.000000,216.000000,216.000000,216.000000
DGT-012,S127,flow,222.000000,222.000000,222.000000,222.000000,222.000000,216.000000,216.000000,216.000000,216.000000,216.000000,222.000000,222.000000,228.000000,228.000000,228.000000,228.000000
DGT-012,S128,flow,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000,96.000000
DGT-012,S129,flow,162.000000,162.000000,162.000000,162.000000,156.000000,156.000000,156.000000,162.000000,162.000000,162.000000,162.000000,162.000000,162.000000,156.000000,156.000000,156.000000
DGT-012,S130,flow,132.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000,126.000000
DGT-012,S131,flow,210.000000,210.000000,204.000000,204.000000,204.000000,204.000000,210.000000,210.000000,216.000000,216.000000,216.000000,216.000000,216.000000,210.000000,210.000000,210.000000
DGT-012,S132,flow,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,156.000000,162.000000,162.000000,168.000000,174.000000,174.000000,174.000000,174.000000,180.000000
DGT-012,S133,flow,90.000000,90.000000,84.000000,84.000000,84.000000,84.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,90.000000,84.000000,84.000000,84.000000
DGT-012,S134,flow,204.000000,204.000000,198.000000,198.000000,198.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,204.000000,198.000000,198.000000
DGT-012,S135,flow,228.000000,228.000000,234.000000,234.000000,234.000000,234.000000,240.000000,240.000000,246.000000,252.000000,258.000000,264.000000,264.000000,270.000000,276.000000,276.000000
DGT-012,S136,flow,234.000000,234.000000,234.000000,234.000000,228.000000,228.000000,222.000000,222.000000,216.000000,216.000000,216.000000,216.000000,216.000000,216.000000,222.000000,222.000000
